time,z
25097231.1629,345.185
25097231.2235,345.568
25097231.2836,367.426
25097231.3393,345.498
25097231.3863,346.297
25097231.4376,346.856
25097231.499,349.129
25097231.5431,349.99
25097231.6055,353.513
25097231.6622,352.526
25097231.7185,354.521
25097231.773,358.099
25097231.8295,371.179
25097231.8662,359.193
25097231.9204,358.471
25097231.9768,359.65
25097232.0329,366.667
25097232.081,364.053
25097232.0931,363.854
25097232.1452,379.251
25097232.1975,367.126
25097232.2593,370.977
25097232.3176,371.596
25097232.3696,374.45
25097232.4244,376.174
25097232.4843,379.358
25097232.5444,378.325
25097232.6028,379.674
25097232.6585,379.81
25097232.7197,379.722
25097232.7818,380.785
25097232.8436,398.686
25097232.8874,381.848
25097232.9151,382.236
25097232.9713,384.159
25097233.0299,385.443
25097233.0855,387.216
25097233.1398,388.104
25097233.1975,389.993
25097233.2517,401.88
25097233.3046,394.482
25097233.357,396.17
25097233.4102,397.885
25097233.4598,401.829
25097233.5089,400.926
25097233.5619,415.5
25097233.6145,403.523
25097233.6373,404.291
25097233.6684,406.528
25097233.6891,407.525
25097233.7429,414.076
25097233.8029,425.981
25097233.8623,428.082
25097233.9211,422.877
25097233.9811,429.229
25097234.0339,425.596
25097234.0871,426.371
25097234.1424,427.282
25097234.195,456.584
25097234.2468,430.056
25097234.2971,430.21
25097234.3499,429.982
25097234.3987,430.867
25097234.4475,434.407
25097234.5024,443.287
25097234.5555,427.148
25097234.6135,422.753
25097234.6669,415.018
25097234.7141,436.875
25097234.7719,410.202
25097234.8257,414.455
25097234.8812,418.959
25097234.94,415.239
25097234.9976,414.309
25097235.0547,422.934
25097235.1142,411.824
25097235.1697,414.574
25097235.2249,409.133
25097235.2819,407.319
25097235.3409,420.469
25097235.3946,403.711
25097235.4493,401.191
25097235.5047,423.228
25097235.5618,400.887
25097235.6176,397.315
25097235.677,411.701
25097235.7319,392.451
25097235.7905,392.081
25097235.8474,417.773
25097235.9023,389.507
25097235.962,387.337
25097236.0196,386.078
25097236.0694,386.277
25097236.1197,385.654
25097236.1686,385.841
25097236.2351,386.232
25097236.2884,383.353
25097236.3651,382.554
25097236.4212,385.404
25097236.4787,390.73
25097236.5393,379.811
25097236.5798,378.671
25097236.6147,378.87
25097236.6583,378.623
25097236.7135,386.618
25097236.7764,381.624
25097236.8324,390.095
25097236.8886,399.881
25097236.9463,378.054
25097237.0101,377.934
25097237.0616,376.506
25097237.1186,395.89
25097237.1711,374.852
25097237.2188,376.205
25097237.2753,376.156
25097237.3352,375.125
25097237.3825,375.838
25097237.4473,375.921
25097237.4977,375.375
25097237.5465,375.279
25097237.5992,373.889
25097237.6507,374.627
25097237.6987,373.649
25097237.7486,373.682
25097237.7995,376.211
25097237.8571,372.942
25097237.9174,372.661
25097237.9698,379.685
25097238.0251,369.43
25097238.0741,368.913
25097238.1293,368.951
25097238.185,368.284
25097238.2405,388.626
25097238.2925,382.573
25097238.3425,366.842
25097238.3967,389.399
25097238.4507,384.518
25097238.5038,341.778
25097238.5563,365.795
25097238.6096,368.913
25097238.6619,364.546
25097238.6967,363.944
25097238.7033,363.931
25097238.7246,363.942
25097238.7866,364.607
25097238.8397,363.263
25097238.8883,364.015
25097238.9279,364.156
25097238.9822,362.984
25097239.0336,363.569
25097239.0896,361.862
25097239.1474,362.174
25097239.2043,362.544
25097239.2616,362.795
25097239.3285,362.809
25097239.3844,382.732
25097239.4346,389.907
25097239.4892,363.873
25097239.5257,362.693
25097239.5595,364.249
25097241.5729,423.863
25097241.7477,389.546
25097241.8625,391.561
25097248.3059,629.716
25097249.1281,782.82
25097250.3665,783.162
25097250.467,756.601
25097250.5277,760.492
25097250.5984,769.423
25097251.9321,649.4
25097252.654,645.214
25097255.0157,616.57
25097255.7804,695.928
25097257.0156,764.402
25097260.6803,588.387
25097260.7937,587.947
25097260.8742,598.053
25097260.9231,565.176
25097260.9549,580.35
25097261.0105,595.301
25097261.0649,573.111
25097261.114,597.124
25097261.1647,605.216
25097261.2173,610.673
25097261.2715,614.743
25097261.3296,637.157
25097261.3841,626.586
25097261.4353,641.601
25097261.4862,629.301
25097261.5382,651.037
25097261.5936,629.853
25097261.6551,628.252
25097261.711,628.592
25097261.7662,627.281
25097261.8115,628.474
25097261.8608,630.835
25097261.8909,631.699
25097261.9313,633.007
25097261.9905,636.121
25097262.0502,638.944
25097262.1098,653.301
25097262.1647,659.975
25097262.2218,672.186
25097262.2726,650.769
25097262.3269,661.956
25097262.3864,653.168
25097262.4333,652.931
25097262.4888,665.955
25097262.5512,646.121
25097262.6066,658.619
25097262.6588,661.329
25097262.7115,660.408
25097262.7508,660.737
25097262.7831,661.796
25097262.8075,662.275
25097262.8298,663.201
25097262.8788,692.659
25097262.9325,677.801
25097262.9861,681.2
25097263.0373,689.708
25097263.0884,697.802
25097263.1373,702.545
25097263.1893,711.109
25097263.2416,742.224
25097263.294,718.745
25097263.3517,714.092
25097263.4038,709.902
25097263.465,711.171
25097263.5053,711.623
25097263.5514,713.572
25097263.6057,722.025
25097263.6598,731.228
25097263.7133,750.121
25097263.7655,779.563
25097263.8174,811.881
25097263.8732,846.322
25097263.931,845.754
25097263.9825,854.403
25097264.0344,835.786
25097264.0932,807.038
25097264.1496,802.029
25097264.2067,795.275
25097264.2608,794.832
25097264.3155,791.743
25097264.3708,790.529
25097264.421,806.966
25097264.4763,799.778
25097264.534,795.07
25097264.5909,801.988
25097264.6487,796.653
25097264.704,800.507
25097264.7624,806.964
25097264.8266,816.431
25097264.8884,795.326
25097264.9523,796.861
25097265.0156,767.123
25097265.0744,750.736
25097265.1279,748.755
25097265.1854,747.47
25097265.2459,738.945
25097265.296,735.818
25097265.3511,751.54
25097265.4106,749.051
25097265.4635,744.36
25097265.5165,750.348
25097265.5716,730.163
25097265.6307,714.258
25097265.6877,717.694
25097265.75,718.033
25097265.7985,699.927
25097265.8596,695.411
25097265.9224,688.715
25097265.9571,658.169
25097265.9784,683.732
25097266.0108,682.459
25097266.0654,691.318
25097266.1217,699.128
25097266.1784,691.353
25097266.232,690.565
25097266.2823,679.954
25097266.3352,668.414
25097266.3882,659.959
25097266.4456,652.906
25097266.4974,649.921
25097266.5551,644.487
25097266.6058,647.767
25097266.665,668.722
25097266.723,657.615
25097266.7813,669.539
25097266.8362,666.821
25097266.8879,664.883
25097266.94,663.279
25097266.9954,691.349
25097267.027,667.948
25097267.0735,696.572
25097267.1236,683.141
25097267.1781,694.667
25097267.2316,702.822
25097267.2848,699.224
25097267.3413,691.298
25097267.3811,698.85
25097267.4257,694.74
25097267.4465,696.953
25097267.504,706.284
25097267.5597,711.752
25097267.6085,717.099
25097267.6594,750.096
25097267.7181,732.56
25097267.778,744.649
25097267.8456,773.456
25097267.8987,777.011
25097267.9513,784.925
25097268.0134,798.959
25097268.0739,826.018
25097268.1261,846.443
25097268.181,847.947
25097268.1964,848.039
25097268.2476,850.707
25097268.3037,836.716
25097268.3565,814.911
25097268.4143,828.637
25097268.4748,836.474
25097268.5316,861.691
25097268.5868,880.494
25097268.6433,858.928
25097268.6976,864.111
25097268.7528,870.958
25097268.8072,854.01
25097268.8601,845.925
25097268.9142,812.431
25097268.9682,788.904
25097269.0186,779.014
25097269.0793,756.824
25097269.1363,748.994
25097269.1942,739.048
25097269.2525,736.617
25097269.3122,744.514
25097269.3684,743.395
25097269.4207,760.251
25097269.4758,758.779
25097269.5271,754.697
25097269.5789,771.334
25097269.6318,733.943
25097269.6873,730.445
25097269.7459,706.076
25097269.8065,713.46
25097269.861,687.923
25097269.9181,684.254
25097269.9739,680.537
25097270.0357,679.417
25097270.0911,679.765
25097270.1315,678.401
25097270.1813,681.681
25097270.236,679.863
25097270.2942,685.347
25097270.35,685.08
25097270.4097,683.471
25097270.4769,692.34
25097270.54,683.092
25097270.5957,683.609
25097270.6515,677.97
25097270.6982,676.965
25097270.748,674.431
25097270.7849,672.183
25097270.838,673.102
25097270.8771,671.237
25097270.9135,669.491
25097270.9483,670.146
25097271.0177,686.525
25097271.071,674.708
25097271.0992,677.787
25097271.1321,676.457
25097271.1655,679.594
25097271.1971,680.064
25097271.228,680.067
25097271.2606,676.82
25097271.2901,673.988
25097271.3235,670.793
25097271.3738,675.275
25097271.4253,669.288
25097271.4797,670.306
25097271.5384,667.892
25097271.5986,665.07
25097271.658,668.184
25097271.7091,674.818
25097271.7573,674.104
25097271.8208,674.114
25097271.8789,672.49
25097271.9376,680.325
25097271.9936,644.425
25097272.053,665.288
25097272.1129,681.739
25097272.1717,666.695
25097272.2238,666.208
25097272.2753,667.495
25097272.3284,669.535
25097272.388,669.218
25097272.4471,682.747
25097272.5056,688.964
25097272.5633,676.63
25097272.6213,680.2
25097272.6751,710.14
25097272.726,693.927
25097272.7772,693.461
25097272.8269,689.24
25097272.8756,685.255
25097272.9332,684.513
25097272.991,679.47
25097273.0497,678.435
25097273.109,677.66
25097273.1659,676.36
25097273.2183,674.526
25097273.2599,676.613
25097273.2974,671.836
25097273.3373,667.575
25097273.3889,661.729
25097273.4564,657.363
25097273.5146,653.349
25097273.5437,650.569
25097273.5734,649.279
25097273.6009,650.857
25097273.6432,651.624
25097273.6744,651.456
25097273.7051,651.767
25097273.7344,653.206
25097273.7632,653.111
25097273.7911,651.876
25097273.8203,651.865
25097273.8496,650.845
25097273.8948,650.301
25097273.9306,647.185
25097273.9587,622.011
25097273.9857,643.509
25097274.0204,642.259
25097274.05,640.158
25097274.0772,639.84
25097274.1041,638.54
25097274.1304,636.185
25097274.1572,634.305
25097274.1879,632.927
25097274.2232,630.738
25097274.2529,628.227
25097274.2859,627.066
25097274.3176,625.359
25097274.35,623.716
25097274.3851,621.649
25097274.4153,620.717
25097274.4433,620.033
25097274.4711,619.114
25097274.4987,618.52
25097274.5304,617.559
25097274.5602,617.155
25097274.5968,616.48
25097274.6395,615.286
25097274.7075,614.6
25097274.7534,612.352
25097274.7819,611.845
25097274.8129,610.7
25097274.8412,611.48
25097274.8729,610.17
25097274.9043,607.417
25097274.9336,605.872
25097274.9654,604.22
25097275.0015,602.546
25097275.0364,601.754
25097275.0711,600.974
25097275.1066,600.702
